chr1	15039	15795	2	2	1	0	2	8
chr1	15948	16606	2	2	1	0	1	7
chr1	17743	17914	2	2	1	0	9	16
chr1	18062	18267	2	2	1	0	6	16
chr1	18367	24737	2	2	1	0	1	4
chr1	91630	92090	2	2	1	1	1	9
chr1	92241	112699	2	2	1	0	5	13
chr1	112805	165883	2	2	0	0	2	18
chr1	139848	140074	2	2	1	0	1	3
chr1	146510	155766	2	2	1	0	6	18
chr1	165943	167958	2	2	1	6	0	16
chr1	168166	169048	2	2	1	1	4	18
chr1	172689	173752	2	2	1	0	2	11
chr1	185560	186316	2	2	1	0	2	8
chr1	186470	187128	2	2	1	0	1	7
chr1	188267	188438	2	2	1	0	9	16
chr1	188585	188790	2	2	1	0	5	16
chr1	259026	267302	2	2	1	0	6	19
chr1	259026	356684	2	2	1	0	6	19
chr1	268205	268666	2	2	1	0	2	6
chr1	268817	289265	2	2	1	0	7	13
chr1	357587	358048	2	2	1	0	1	6
chr1	468813	524479	2	2	0	0	3	18
chr1	494899	494991	2	2	1	0	7	18
chr1	497300	501555	2	2	1	1	7	15
chr1	498306	498398	2	2	1	0	1	8
chr1	498457	498683	2	2	1	0	1	3
chr1	502662	504979	2	2	1	0	2	19
chr1	505104	514358	2	2	1	0	7	18
chr1	517267	522858	2	2	1	0	13	18
chr1	586359	586820	2	2	1	0	1	6
chr1	586956	703684	2	2	1	0	7	13
chr1	729805	733306	2	2	1	0	1	8
chr1	746819	756076	2	2	1	0	8	18
chr1	756142	758966	2	2	1	0	6	19
chr1	759124	764722	2	2	1	0	13	18
chr1	768614	769496	2	2	1	0	4	18
chr1	944801	945056	2	2	1	6	0	10
chr1	945147	945517	2	2	1	3	0	14
chr1	1311925	1312017	2	2	1	10	0	16
chr1	1312148	1312225	2	2	1	12	0	19
chr1	1312369	1312439	2	2	1	13	0	17
chr1	1312502	1312592	2	2	1	5	0	18
chr1	1312950	1313034	2	2	1	5	0	19
chr1	1313125	1313508	2	2	1	5	0	18
chr1	1313593	1313731	2	2	1	10	0	16
chr1	1313922	1314300	2	2	1	10	0	19
chr1	1314366	1314823	2	2	1	10	0	18
chr1	1314963	1315403	2	2	1	13	0	17
chr1	1315439	1315519	2	2	1	13	0	14
chr1	1315619	1316156	2	4	1	0	5	3
chr1	1315619	1319295	2	2	1	15	5	18
chr1	1319525	1320455	2	2	1	11	0	16
chr1	1320530	1320995	2	2	1	6	1	13
chr1	1321094	1321907	2	2	1	2	1	14
chr1	1321981	1323180	2	2	1	7	0	18
chr1	1323288	1324580	2	2	1	4	1	15
chr1	1387583	1387776	2	2	1	14	0	17
chr1	1387870	1387953	2	2	1	4	0	13
chr1	1388066	1390229	2	2	1	17	0	18
chr1	1390372	1390458	2	2	1	14	0	19
chr1	1390564	1390765	2	2	1	12	0	15
chr1	1392804	1393395	2	2	1	28	0	19
chr1	1393461	1395393	2	2	1	34	0	19
chr1	1395515	1398232	2	2	1	13	0	18
chr1	1398343	1398596	2	2	1	21	0	19
chr1	1398672	1398987	2	2	1	1	0	17
chr1	1398672	1399018	2	2	1	12	0	19
chr1	1402257	1405808	2	2	1	12	0	19
chr1	1405887	1406908	2	2	1	10	0	19
chr1	1407020	1407130	2	2	1	10	0	18
chr1	1542168	1543868	2	2	1	10	0	19
chr1	1543988	1544862	2	2	1	12	0	17
chr1	1545003	1564772	2	2	1	23	0	18
chr1	1564917	1574477	2	2	1	5	0	12
chr1	1787054	1787321	2	2	1	1	0	17
chr1	1787438	1789052	2	2	1	4	0	11
chr1	2391959	2395783	1	1	1	3	0	18
chr1	2395872	2397115	1	1	1	6	0	17
chr1	2397221	2399414	1	1	1	7	0	9
chr1	2399515	2400856	1	1	1	3	0	17
chr1	2400936	2402206	1	1	1	5	0	19
chr1	2402343	2403034	1	1	1	10	0	18
chr1	6186817	6192929	2	2	1	2	2	17
chr1	6193055	6197651	2	2	1	6	2	17
chr1	6197757	6199561	2	2	1	8	0	17
chr1	7777319	7778117	1	1	1	1	0	9
chr1	7778170	7779625	1	1	1	2	0	16
chr1	7961736	7962762	1	1	1	8	0	19
chr1	7962876	7965323	1	1	1	15	0	16
chr1	7965426	7969344	1	1	1	11	0	17
chr1	7969405	7970893	1	1	1	7	1	18
chr1	7970964	7971628	1	1	1	0	1	3
chr1	7970964	7977651	1	1	1	17	1	15
chr1	7977739	7984893	1	1	1	14	0	17
chr1	8014397	8015307	2	2	1	9	0	16
chr1	8015385	8015494	2	2	1	6	0	19
chr1	8015693	8026157	2	2	1	3	0	16
chr1	8861430	8862886	2	2	1	58	3	19
chr1	8862946	8863234	2	2	1	90	0	19
chr1	8863344	8863890	2	2	1	59	0	19
chr1	8864093	8865284	2	2	1	134	0	19
chr1	8865483	8866278	2	2	1	68	0	19
chr1	8866502	8867116	2	2	1	39	0	18
chr1	8867251	8867987	2	2	1	24	0	19
chr1	8868058	8870451	2	2	1	24	0	19
chr1	8870511	8871890	2	2	1	25	0	18
chr1	8871987	8874823	2	2	1	16	0	15
chr1	8874918	8878579	2	2	1	5	0	19
chr1	9943516	9972017	1	1	1	2	0	11
chr1	9972189	9975591	1	1	1	3	0	6
chr1	9975776	9981030	1	1	1	4	0	16
chr1	9981171	9982300	1	1	1	2	0	17
chr1	9982871	9983003	1	3	1	4	0	7
chr1	10399126	10399628	1	1	1	12	0	18
chr1	10399705	10400392	1	1	1	6	0	15
chr1	10399705	10403070	1	1	0	2	0	18
chr1	10400573	10403070	1	1	1	11	0	17
chr1	10403137	10404160	1	1	1	36	0	18
chr1	10404280	10408070	1	1	1	26	0	15
chr1	10408141	10411417	1	3	1	24	0	17
chr1	10411553	10413061	1	1	1	28	1	18
chr1	10413252	10416986	1	1	1	43	0	18
chr1	10415393	10416986	1	1	1	1	0	4
chr1	10417118	10417375	1	1	1	17	0	19
chr1	10417510	10418825	1	1	1	30	0	18
chr1	10418926	10419416	1	1	1	19	0	15
chr1	10419540	10419629	1	1	1	6	0	17
chr1	10458773	10459089	1	1	1	1	0	11
chr1	11674817	11675081	2	2	1	14	0	19
chr1	11675175	11675657	2	2	1	16	0	17
chr1	11675732	11676045	2	2	1	17	0	18
chr1	11676141	11676808	2	2	1	0	1	4
chr1	11676141	11676847	2	2	1	12	1	19
chr1	11676949	11677542	2	2	1	12	0	19
chr1	11677615	11680352	2	2	1	11	0	19
chr1	11680472	11680561	2	2	1	10	0	19
chr1	11934856	11944521	1	1	1	2	0	15
chr1	11934856	11947975	1	1	1	12	0	15
chr1	11944663	11947975	1	1	1	3	0	8
chr1	11948068	11949772	1	1	1	32	0	19
chr1	11949907	11950356	1	1	1	52	0	18
chr1	11950515	11952616	2	2	0	1	0	14
chr1	11950521	11952622	1	1	1	35	0	18
chr1	11952736	11954829	1	1	1	37	0	19
chr1	11954894	11956916	1	1	1	41	0	19
chr1	11957015	11957841	1	1	1	45	0	17
chr1	11957944	11958515	1	1	1	40	0	18
chr1	11958648	11960645	1	1	1	42	0	19
chr1	11960768	11963531	1	1	1	46	0	19
chr1	11963637	11964174	1	1	1	21	0	17
chr1	11964301	11964643	1	1	1	98	0	19
chr1	11964786	11965479	1	1	1	39	0	19
chr1	11965594	11966250	1	1	1	77	0	18
chr1	11966317	11966986	1	1	1	66	0	18
chr1	11967092	11970669	1	1	1	62	0	19
chr1	11970817	11972871	1	1	1	68	0	18
chr1	11972998	11974652	1	1	1	58	0	19
