chr1	15039	15795	2	2	1	0	1	17
chr1	16766	16857	2	2	1	0	1	11
chr1	17056	17232	2	2	1	0	4	17
chr1	17369	17605	2	2	1	0	1	12
chr1	17743	17914	2	2	1	0	4	13
chr1	18062	18267	2	2	1	0	1	6
chr1	18367	24737	2	2	1	0	2	16
chr1	185560	186316	2	2	1	0	1	17
chr1	187578	187754	2	2	1	0	4	17
chr1	187891	188129	2	2	1	0	1	12
chr1	188267	188438	2	2	1	0	4	13
chr1	188585	188790	2	2	1	0	1	6
chr1	268205	268666	2	2	1	0	1	13
chr1	357587	358048	2	2	1	0	2	13
chr1	358184	359344	2	2	1	1	3	17
chr1	495050	495276	2	2	1	0	1	4
chr1	495050	498683	2	2	1	0	1	4
chr1	498306	498398	2	2	1	0	1	7
chr1	498457	498683	2	2	1	0	1	4
chr1	586359	586820	2	2	1	0	1	8
chr1	586956	588116	2	2	1	1	3	17
chr1	729805	733306	2	2	1	0	1	7
chr1	944801	945041	2	2	1	5	0	19
chr1	945147	945517	2	2	1	16	0	17
chr1	945654	946172	2	2	1	6	3	18
chr1	946287	946401	2	2	1	12	0	18
chr1	946546	948130	2	2	1	4	0	12
chr1	948233	948489	2	2	1	7	0	15
chr1	948604	951126	2	2	1	5	0	16
chr1	951239	951999	2	2	1	9	0	15
chr1	952140	952411	2	2	1	11	0	17
chr1	952601	953174	2	2	1	16	0	19
chr1	953289	953781	2	2	1	18	0	18
chr1	953893	954003	2	2	1	11	0	17
chr1	954083	955922	2	2	1	14	1	19
chr1	956014	956094	2	2	1	21	0	17
chr1	956216	956893	2	2	1	10	0	19
chr1	957026	957098	2	2	1	13	0	18
chr1	957274	958928	2	2	1	7	0	13
chr1	959082	959214	2	2	1	5	0	18
chr1	1050330	1050426	1	1	1	1	0	14
chr1	1050838	1051252	1	1	1	2	0	18
chr1	1051370	1051452	1	1	1	1	0	10
chr1	1051646	1051727	1	1	1	2	0	19
chr1	1051816	1053752	1	1	1	1	0	4
chr1	1053978	1054447	1	1	1	6	0	15
chr1	1054552	1054823	1	1	1	1	0	14
chr1	1091566	1091990	2	2	1	1	0	7
chr1	1217689	1218457	2	2	1	4	0	16
chr1	1218634	1218768	2	2	1	3	0	15
chr1	1218928	1223243	2	2	1	4	0	11
chr1	1223358	1223831	2	2	1	2	0	11
chr1	1223969	1228467	2	2	1	3	0	15
chr1	1228947	1231891	2	2	1	2	0	4
chr1	1255488	1256044	2	2	1	3	0	19
chr1	1256126	1256991	2	2	1	14	0	15
chr1	1257131	1257207	2	2	1	13	0	18
chr1	1257311	1263345	2	2	1	5	0	14
chr1	1263387	1267861	2	2	1	1	0	17
chr1	1263387	1273665	2	2	1	1	0	6
chr1	1267993	1273665	2	2	1	1	0	16
chr1	1311925	1312017	2	2	1	3	0	11
chr1	1312148	1312225	2	2	1	5	0	16
chr1	1312369	1312439	2	2	1	8	0	15
chr1	1312502	1312592	2	2	1	1	0	3
chr1	1312701	1312786	2	2	1	1	0	4
chr1	1312950	1313034	2	2	1	3	0	15
chr1	1313125	1313508	2	2	1	6	0	7
chr1	1313593	1313731	2	2	1	1	0	14
