chr1	15039	15795	2	2	1	0	2	13
chr1	185351	185490	2	2	1	0	11	19
chr1	185560	186316	2	2	1	0	2	13
chr1	1013577	1013983	1	1	1	28	0	18
chr1	1402257	1405808	2	2	1	23	0	19
chr1	1405887	1406908	2	2	1	17	0	19
chr1	1407020	1407130	2	2	1	15	0	18
chr1	1542168	1543868	2	2	1	13	0	18
chr1	1543988	1544862	2	2	1	8	0	17
chr1	1545003	1564772	2	2	1	16	0	18
chr1	1564917	1574477	2	2	1	2	0	10
chr1	2775073	2775154	1	1	1	1	0	12
chr1	6625293	6628498	1	1	1	3	0	16
chr1	6628692	6629642	1	1	1	14	0	15
chr1	6629725	6630287	1	1	1	27	0	17
chr1	6630354	6632390	1	1	1	12	1	18
chr1	6632496	6632795	1	1	1	19	0	17
chr1	6785576	6820180	1	1	1	4	1	17
chr1	6807089	6820180	1	1	1	0	1	4
chr1	6820251	6825091	1	1	1	26	0	16
chr1	6825211	6871756	1	1	1	9	0	17
chr1	7771386	7773441	1	1	1	6	0	15
chr1	7773512	7777159	1	1	1	25	0	18
chr1	7777319	7778117	1	1	1	13	0	18
chr1	7778170	7779625	1	1	1	7	0	13
chr1	8863344	8863890	2	2	1	1	0	12
chr1	8865483	8866278	2	2	1	1	0	19
chr1	11676141	11676847	2	2	1	1	0	15
chr1	16635169	16643027	2	2	0	2	0	19
chr1	16643146	16644510	2	2	0	1	0	13
chr1	19257522	19257832	1	1	1	1	0	18
chr1	19257985	19258476	1	1	1	2	0	11
chr1	19258554	19258680	1	1	1	3	0	15
chr1	19597110	19622099	1	1	1	6	0	15
chr1	19622148	19623473	1	1	1	5	0	16
chr1	19623584	19626386	1	1	1	1	0	9
chr1	20652529	20652620	2	2	1	59	1	19
chr1	20652728	20652850	2	2	1	54	0	18
chr1	20652972	20653626	2	2	1	109	0	19
chr1	20653775	20654222	2	2	1	57	0	18
chr1	20654372	20654613	2	2	1	75	0	19
chr1	20654708	20655439	2	2	1	85	0	18
chr1	20655535	20655675	2	2	1	61	0	19
chr1	20655780	20656100	2	2	1	41	0	18
chr1	20656188	20660880	2	2	1	38	0	18
chr1	20660992	20661196	2	2	1	24	0	19
chr1	23691830	23692608	1	1	1	17	0	16
chr1	23692760	23693806	1	1	1	29	0	18
chr1	23693914	23694659	1	1	1	15	0	15
chr1	23694792	23695797	1	1	1	23	0	19
chr1	23695909	23696343	1	1	1	20	0	19
chr1	24745626	24797741	1	1	1	10	0	18
chr1	24797852	24814093	1	1	1	8	0	16
chr1	24814220	24827009	1	1	1	9	2	17
chr1	24827117	24839859	1	1	1	15	3	15
chr1	24840042	24840772	1	1	1	14	0	17
chr1	25901088	25901490	2	2	1	88	0	19
chr1	25901683	25903640	2	2	1	62	0	18
chr1	25903814	25904663	2	2	1	77	0	18
chr1	25904739	25905851	2	2	1	0	1	4
chr1	25904739	25906388	2	2	1	46	1	18
chr1	26280204	26280764	1	1	1	17	0	18
chr1	26280933	26281057	1	1	1	40	0	19
chr1	26472628	26473482	1	1	1	78	60	19
chr1	26473528	26473702	1	1	1	169	20	19
chr1	26473733	26474084	1	1	1	41	82	19
chr1	26474136	26474571	1	1	1	66	64	19
chr1	26474668	26475112	1	1	1	115	28	19
chr1	26921930	26924088	1	1	1	21	0	19
chr1	26924167	26941456	1	1	1	20	0	18
chr1	26941661	26941752	1	1	1	13	2	18
